number,name,type,zone,from_station_code,from_station_name,to_station_code,to_station_name,departure,arrival,duration_h,duration_m,distance,return_train,sleeper,third_ac,second_ac,first_ac,first_class,chair_car
52522,Laukaha Bazar Sakri Passenger,Pass,?,JJP,Jhanjharpur,SKI,SAKRI JN,15:12:00,16:15:00,1.0,3.0,19.0,52521,0,0,0,0,0,0
52523,Sakri Nirmali Passenger,Pass,ECR,SKI,SAKRI JN,NMA,Nirmali,02:00:00,04:30:00,2.0,30.0,51.0,52524,0,0,0,0,0,0
52524,Nirmali Sakri Pass,Pass,?,NMA,Nirmali,SKI,SAKRI JN,05:30:00,08:10:00,2.0,40.0,51.0,52525,0,0,0,0,0,0
52525,Sakri Nirmali Pass,Pass,?,SKI,SAKRI JN,NMA,Nirmali,06:25:00,09:10:00,2.0,45.0,51.0,52526,0,0,0,0,0,0
52526,Nirmali Sakri Passenger,Pass,?,NMA,Nirmali,SKI,SAKRI JN,09:35:00,12:05:00,2.0,30.0,51.0,52525,0,0,0,0,0,0
52527,Sakri Nirmali Pass,Pass,?,SKI,SAKRI JN,NMA,Nirmali,10:00:00,12:55:00,2.0,55.0,51.0,52526,0,0,0,0,0,0
52528,Nirmali Sakri Pass,Pass,?,NMA,Nirmali,SKI,SAKRI JN,15:10:00,18:05:00,2.0,55.0,51.0,52527,0,0,0,0,0,0
52529,Sakri Nirmali Pass,Pass,?,SKI,SAKRI JN,NMA,Nirmali,14:30:00,17:25:00,2.0,55.0,51.0,52530,0,0,0,0,0,0
52530,Nirmali Sakri Pass,Pass,?,NMA,Nirmali,SKI,SAKRI JN,18:15:00,20:45:00,2.0,30.0,51.0,52529,0,0,0,0,0,0
52531,Sakri Nirmali Pass,Pass,?,SKI,SAKRI JN,NMA,Nirmali,18:30:00,21:15:00,2.0,45.0,51.0,52530,0,0,0,0,0,0
52532,Nirmali Sakri Pass,Pass,?,NMA,Nirmali,SKI,SAKRI JN,22:00:00,00:30:00,2.0,30.0,51.0,52531,0,0,0,0,0,0
52534,Bihariganj Banmankhi Passenger,Pass,?,BHGJ,Bihariganj,BNKI,Banmankhi Junction,11:20:00,13:20:00,2.0,0.0,27.0,52535,0,0,0,0,0,0
52535,Banmankhi Bihariganj Passenger,Pass,?,BNKI,Banmankhi Junction,BHGJ,Bihariganj,13:40:00,15:40:00,2.0,0.0,27.0,52534,0,0,0,0,0,0
52536,Bihariganj Purnia Passenger,Pass,?,BHGJ,Bihariganj,PRNA,PURNIA JN,16:00:00,20:00:00,4.0,0.0,64.0,52537,0,0,0,0,0,0
52537,Purnia Bihariganj Passenger,Pass,?,BNKI,Banmankhi Junction,BHGJ,Bihariganj,13:40:00,15:40:00,2.0,0.0,27.0,52538,0,0,0,0,0,0
52538,Bihariganj Purnia Passenger,Pass,?,BHGJ,Bihariganj,PRNA,PURNIA JN,06:30:00,10:20:00,3.0,50.0,63.0,52537,0,0,0,0,0,0
52540,Darjeeling Kurseong Toy Train,Pass,?,DJ,Darjeeling,KGN,Kurseong,09:15:00,11:55:00,2.0,40.0,31.0,52541,0,0,0,0,1,0
52541,Kurseong Darjeeling Toy Train,Pass,?,NJP,NEW JALPAIGURI,DJ,Darjeeling,09:00:00,16:15:00,7.0,15.0,88.0,52540,0,0,0,0,1,0
52544,Darjeeling Kurseong Toy Train,Pass,?,DJ,Darjeeling,KGN,Kurseong,10:15:00,13:10:00,2.0,55.0,31.0,52545,0,0,0,0,1,0
52545,Kurseong Darjeeling Toy Train,Pass,NFR,KGN,Kurseong,DJ,Darjeeling,15:00:00,17:50:00,2.0,50.0,31.0,52544,0,0,0,0,1,0
52547,Darjeeling Joyride,Toy,NFR,DJ,Darjeeling,DJRZ,To Darjeeling,17:49:00,18:00:00,0.0,11.0,2.0,,0,0,0,0,1,0
52548,Darjeeling Himalayan Toy Train,Toy,NFR,DJ,Darjeeling,DJRZ,To Darjeeling,12:36:00,12:50:00,0.0,14.0,2.0,,0,0,0,0,1,0
52549,Darjeeling Himalayan Toy Train,Toy,NFR,DJ,Darjeeling,DJRZ,To Darjeeling,15:16:00,15:30:00,0.0,14.0,2.0,,0,0,0,0,1,0
52550,Darjeeling Joyride,Toy,NFR,DJ,Darjeeling,DJRZ,To Darjeeling,10:10:00,10:10:00,0.0,0.0,0.0,,0,0,0,0,1,0
52552,Murliganj-Purnia Passenger,Pass,?,MRIJ,Murliganj,PRNA,PURNIA JN,15:00:00,17:30:00,2.0,30.0,56.0,52551,0,0,0,0,0,0
52553,Purnia Murliganj Passenger,Pass,?,PRNA,PURNIA JN,MRIJ,Murliganj,20:30:00,22:55:00,2.0,25.0,56.0,52554,0,0,0,0,0,0
52566,JIRIBAM - SILCHAR MG Passenger,Pass,NFR,JRBM,JIRIBAM,SCL,SILCHAR,11:45:00,14:45:00,3.0,0.0,56.0,52565,0,0,0,0,0,0
18005,HOWRAH - JAGDALPUR Samaleshwari Exp,Exp,SER,HWH,HOWRAH JN,JDB,JAGDALPUR,21:35:00,20:25:00,22.0,50.0,1057.0,18006,1,1,1,1,0,0
52554,Muraliganj Purnia Passenger,Pass,?,MRIJ,Murliganj,PRNA,PURNIA JN,04:45:00,07:00:00,2.0,15.0,56.0,52555,0,0,0,0,0,0
52556,Budhma Banmankhi Passenger,Pass,ECR,BDMA,Budhma,BNKI,Banmankhi Junction,22:10:00,00:05:00,1.0,55.0,34.0,52557,0,0,0,0,0,0
52557,Banmankhi Budhma Passenger,Pass,ECR,BNKI,Banmankhi Junction,BDMA,Budhma,04:00:00,05:55:00,1.0,55.0,34.0,52558,0,0,0,0,0,0
52558,Budhma Banmankhi Passenger,Pass,ECR,BDMA,Budhma,BNKI,Banmankhi Junction,06:25:00,08:20:00,1.0,55.0,34.0,52557,0,0,0,0,0,0
52563,Agartala Silchar Passenger,Pass,NFR,AGTL,Agartala,SCL,SILCHAR,11:30:00,21:45:00,10.0,15.0,257.0,52564,0,0,0,0,0,1
52564,Silchar Agartala Passenger,Pass,NFR,SCL,SILCHAR,AGTL,Agartala,10:45:00,20:00:00,9.0,15.0,257.0,52563,0,0,0,0,0,1
52565,SILCHAR - JIRIBAM MG Passenger,Pass,NFR,SCL,SILCHAR,JRBM,JIRIBAM,07:30:00,10:45:00,3.0,15.0,56.0,52566,0,0,0,0,0,0
52567,Badarpur Bhairabhi Passenger,Pass,?,BPB,BADARPUR JN,BHRB,Bhairabi,07:40:00,12:25:00,4.0,45.0,94.0,52568,0,0,0,0,0,0
52568,Bhairabhi Badarpur Passenger,Pass,?,BHRB,Bhairabi,BPB,BADARPUR JN,13:30:00,18:30:00,5.0,0.0,94.0,52567,0,0,0,0,0,0
52569,Karimganj Dullabcherra Passenger,Pass,?,KXJ,Karimganj Junction,DLCR,Dullabcherra,16:45:00,18:55:00,2.0,10.0,51.0,52570,0,0,0,0,0,0
52570,Dullabcherra Karimganj Passenger,Pass,?,DLCR,Dullabcherra,KXJ,Karimganj Junction,05:15:00,07:35:00,2.0,20.0,51.0,52569,0,0,0,0,0,0
52571,Karimganj Dullabcherra Passenger,Pass,NFR,KGN,Kurseong,DJ,Darjeeling,13:35:00,16:15:00,2.0,40.0,28.0,52572,0,0,0,0,0,0
52572,Dullabcherra Karimganj Passenger,Pass,NFR,DLCR,Dullabcherra,KXJ,Karimganj Junction,13:15:00,15:40:00,2.0,25.0,51.0,52571,0,0,0,0,0,0
52575,Agartala Dharmanagar Passenger,Pass,NFR,AGTL,Agartala,DMR,Dharmanagar,16:00:00,20:00:00,4.0,0.0,141.0,52576,0,0,0,0,0,1
52576,Dharmanagar Agartala Passenger,Pass,NFR,DMR,Dharmanagar,AGTL,Agartala,06:20:00,10:30:00,4.0,10.0,141.0,52575,0,0,0,0,0,1
52577,Dharmanagar Silchar Passenger,Pass,NFR,DMR,Dharmanagar,SCL,SILCHAR,07:30:00,12:10:00,4.0,40.0,116.0,52578,0,0,0,0,0,0
52578,Silchar Dharmanagar Passenger,Pass,NFR,SCL,SILCHAR,DMR,Dharmanagar,17:00:00,20:55:00,3.0,55.0,116.0,52577,0,0,0,0,0,0
52579,Agartala Dharmanagar Passenger,Pass,NFR,AGTL,Agartala,DMR,Dharmanagar,06:45:00,10:40:00,3.0,55.0,141.0,52580,0,0,0,0,0,1
52580,Dharmanagar Agartala Passenger,Pass,NFR,DMR,Dharmanagar,AGTL,Agartala,11:10:00,15:30:00,4.0,20.0,141.0,52579,0,0,0,0,0,1
52901,Mahesana Ahmedabad Passenger,Pass,WR,MSH,MAHESANA JN,ADI,AHMEDABAD JN,19:30:00,22:20:00,2.0,50.0,67.0,52902,0,0,0,0,0,0
52903,Mahesana Ahmedabad Passenger,Pass,WR,MSH,MAHESANA JN,ADI,AHMEDABAD JN,05:20:00,07:50:00,2.0,30.0,69.0,52904,0,0,0,0,0,0
52904,Ahmedabad Mahesana Passenger,Pass,WR,ADI,AHMEDABAD JN,MSH,MAHESANA JN,19:00:00,21:40:00,2.0,40.0,69.0,52903,0,0,0,0,0,0
52906,Ahmedabad Mahesana Passenger,Pass,WR,ADI,AHMEDABAD JN,MSH,MAHESANA JN,13:55:00,16:45:00,2.0,50.0,69.0,52905,0,0,0,0,0,0
52907,Mahesana Ahmedabad Passenger,Pass,WR,MSH,MAHESANA JN,ADI,AHMEDABAD JN,12:10:00,14:55:00,2.0,45.0,69.0,52906,0,0,0,0,0,0
52908,Ahmedabad Mahesana Passenger,Pass,WR,ADI,AHMEDABAD JN,MSH,MAHESANA JN,11:20:00,14:00:00,2.0,40.0,69.0,52907,0,0,0,0,0,0
52909,Mahesana Ahmedabad Passenger,Pass,WR,MSH,MAHESANA JN,ADI,AHMEDABAD JN,14:30:00,17:05:00,2.0,35.0,69.0,52908,0,0,0,0,0,0
52910,Ahmedabad Mahesana Fast Passenger,Pass,WR,ADI,AHMEDABAD JN,MSH,MAHESANA JN,04:55:00,07:40:00,2.0,45.0,69.0,52909,0,0,0,0,0,0
52911,Ranuj Ahmedabad Fast Passenger,Pass,WR,RUJ,RANUJ,ADI,AHMEDABAD JN,06:15:00,10:30:00,4.0,15.0,129.0,52912,0,0,0,0,0,0
52912,Ahmedabad Ranuj Fast Passenger,Pass,WR,ADI,AHMEDABAD JN,RUJ,RANUJ,17:35:00,21:30:00,3.0,55.0,129.0,52911,0,0,0,0,0,0
52913,Patan Ahmedabad Passenger,Pass,WR,RUJ,RANUJ,ADI,AHMEDABAD JN,12:25:00,17:25:00,5.0,0.0,125.0,52912,0,0,0,0,0,0
52914,Ahmedabad Ranuj Passenger,Pass,WR,ADI,AHMEDABAD JN,RUJ,RANUJ,06:55:00,11:45:00,4.0,50.0,125.0,52913,0,0,0,0,0,0
52915,Nandol Dehegam Ahmedabad Passenger,Pass,WR,NHM,NANDOL DEHEGAM,ADI,AHMEDABAD JN,13:50:00,15:10:00,1.0,20.0,73.0,52916,0,0,0,0,0,0
52916,Ahmedabad Nandol Dehegam Passenger,Pass,WR,ADI,AHMEDABAD JN,NHM,NANDOL DEHEGAM,11:50:00,13:20:00,1.0,30.0,73.0,52917,0,0,0,0,0,0
52917,Nandol Dehegam Ahmedabad Passenger,Pass,WR,NHM,NANDOL DEHEGAM,ADI,AHMEDABAD JN,05:30:00,06:50:00,1.0,20.0,73.0,52918,0,0,0,0,0,0
52918,Ahmedabad Nandol Dehegam Passenger,Pass,WR,ADI,AHMEDABAD JN,NHM,NANDOL DEHEGAM,21:20:00,22:40:00,1.0,20.0,73.0,52917,0,0,0,0,0,0
52919,Himmatnagar Ahmedabad Passenger,Pass,WR,HMT,HIMMATNAGAR,ADI,AHMEDABAD JN,13:50:00,17:15:00,3.0,25.0,133.0,52920,0,0,0,0,0,0
52920,Ahmedabad Himmatnagar Passenger,Pass,WR,ADI,AHMEDABAD JN,HMT,HIMMATNAGAR,08:50:00,12:30:00,3.0,40.0,133.0,52921,0,0,0,0,0,0
52921,Himmatnagar Ahmedabad Passenger,Pass,WR,HMT,HIMMATNAGAR,ADI,AHMEDABAD JN,06:00:00,09:30:00,3.0,30.0,133.0,52920,0,0,0,0,0,0
52922,Ahmedabad Himmatnagar Pass,Pass,WR,ADI,AHMEDABAD JN,HMT,HIMMATNAGAR,18:35:00,21:55:00,3.0,20.0,133.0,52921,0,0,0,0,0,0
52923,Khed Brahma Ahmedabad Passenger,Pass,WR,KDBM,Khed Brahma,ADI,AHMEDABAD JN,15:05:00,20:45:00,5.0,40.0,188.0,52924,0,0,0,0,0,0
52924,Ahmedabad Khed Brahma Passenger,Pass,WR,ADI,AHMEDABAD JN,KDBM,Khed Brahma,08:10:00,13:35:00,5.0,25.0,188.0,52925,0,0,0,0,0,0
52926,Ahmedabad Khed Brahma Passenger,Pass,WR,ADI,AHMEDABAD JN,KDBM,Khed Brahma,15:50:00,21:20:00,5.0,30.0,188.0,52925,0,0,0,0,0,0
52927,Udaipur Ahmedabad Fast Passenger,Pass,WR,UDZ,UDAIPUR CITY,ADI,AHMEDABAD JN,09:35:00,21:05:00,11.0,30.0,298.0,52928,1,0,0,0,0,0
52928,Mewar Fast Passenger,Pass,WR,ADI,AHMEDABAD JN,UDZ,UDAIPUR CITY,07:10:00,17:45:00,10.0,35.0,298.0,52927,0,0,0,0,0,0
52929,Veraval Dhasa Passenger,Pass,WR,VRL,VERAVAL,DAS,DHASA JN,09:45:00,16:45:00,7.0,0.0,190.0,52930,0,0,0,0,0,0
52930,Dhasa Veraval Passenger,Pass,WR,DAS,DHASA JN,VRL,VERAVAL,12:05:00,18:00:00,5.0,55.0,190.0,52929,0,0,0,0,0,0
22464,Rajasthan Sampark Kranti Express,SKr,NR,BKN,BIKANER JN,DEE,DELHI SARAI ROHILLA,17:15:00,05:35:00,12.0,20.0,685.0,,1,1,1,0,0,0
52931,Jetalsar Dhasa Passenger,Pass,WR,JLR,JETALSAR JN,DAS,DHASA JN,07:25:00,10:00:00,2.0,35.0,105.0,52932,0,0,0,0,0,0
52932,Dhasa Jetalsar Passenger,Pass,WR,DAS,DHASA JN,JLR,JETALSAR JN,17:30:00,19:55:00,2.0,25.0,105.0,52931,0,0,0,0,0,0
52933,Veraval Dhasa Passenger,Pass,WR,VRL,VERAVAL,DAS,DHASA JN,13:55:00,20:20:00,6.0,25.0,190.0,,0,0,0,0,0,0
52935,Ahmedabad Botad Passenger,Pass,WR,GG,GANDHIGRAM,BTD,BOTAD JN,16:00:00,20:20:00,4.0,20.0,155.0,52934,0,0,0,0,0,0
52937,Fatehabad Chowk Ujjain Passenger,Pass,WR,FTD,Fatehabad Chowk Junction,UJN,UJJAIN JN,11:55:00,12:35:00,0.0,40.0,23.0,52936,0,0,0,0,0,0
52938,Botad Ahmedabad Passenger,Pass,WR,BTD,BOTAD JN,GG,GANDHIGRAM,17:05:00,20:55:00,3.0,50.0,155.0,52939,0,0,0,0,0,0
52939,Gandhigram Botad Passenger,Pass,WR,GG,GANDHIGRAM,BTD,BOTAD JN,07:15:00,11:10:00,3.0,55.0,155.0,52940,0,0,0,0,0,0
52942,SBI-BTD - GANDHIGRAM PASSENGER,Pass,WR,BTDF,BOTAD JN,GG,GANDHIGRAM,07:15:00,10:45:00,3.0,30.0,155.0,52941,0,0,0,0,0,0
52943,Ahmedabad Botad Passenger,Pass,WR,GG,GANDHIGRAM,BTD,BOTAD JN,17:45:00,21:05:00,3.0,20.0,155.0,52944,0,0,0,0,0,0
52945,Ahmedabad Botad Passenger,Pass,WR,GG,GANDHIGRAM,BTD,BOTAD JN,19:15:00,22:50:00,3.0,35.0,155.0,52944,0,0,0,0,0,0
52946,Dhasa Veraval Passenger,Pass,WR,DAS,DHASA JN,VRL,VERAVAL,07:35:00,13:25:00,5.0,50.0,190.0,,0,0,0,0,0,0
52947,Wansjaliya Dhassa Passenger,Pass,WR,JLR,JETALSAR JN,DAS,DHASA JN,20:15:00,22:35:00,2.0,20.0,105.0,52948,0,0,0,0,0,0
52948,Dhasa Wansjaliya Passenger,Pass,WR,DAS,DHASA JN,JLR,JETALSAR JN,07:10:00,09:25:00,2.0,15.0,105.0,52947,0,0,0,0,0,0
52949,Veraval Delvada Passenger,Pass,WR,VRL,VERAVAL,DVA,Delvada,16:20:00,19:55:00,3.0,35.0,94.0,52950,0,0,0,0,0,0
52950,Delvada Veraval Passenger,Pass,WR,DVA,Delvada,VRL,VERAVAL,08:05:00,11:20:00,3.0,15.0,94.0,52949,0,0,0,0,0,0
52951,Delvada Junagadh Passenger,Pass,WR,DVA,Delvada,JND,JUNAGADH JN,14:25:00,20:35:00,6.0,10.0,158.0,52952,0,0,0,0,0,0
52952,Junagadh Delvada Passenger,Pass,WR,JND,JUNAGADH JN,DVA,Delvada,07:15:00,13:20:00,6.0,5.0,158.0,52951,0,0,0,0,0,0
52953,Kodinar Veraval Passenger,Pass,WR,KODR,Kodinar,VRL,VERAVAL,14:55:00,18:40:00,3.0,45.0,71.0,52954,0,0,0,0,0,0
52954,Veraval Kodinar Passenger,Pass,WR,VRL,VERAVAL,KODR,Kodinar,12:00:00,14:35:00,2.0,35.0,71.0,52953,0,0,0,0,0,0
52955,Khijadiya Junagarh Pass,Pass,WR,KJV,Khijadiya Junction,JND,JUNAGADH JN,06:10:00,10:20:00,4.0,10.0,134.0,52956,0,0,0,0,0,0
52956,JUNAGADH KHIJADIYA PASS,Pass,WR,JND,JUNAGADH JN,KJV,Khijadiya Junction,18:00:00,21:50:00,3.0,50.0,134.0,52955,0,0,0,0,0,0
52957,Ratlam Mhow Fast Passenger,Pass,WR,RTM,RATLAM JN,MHOW,Mhow,10:30:00,14:25:00,3.0,55.0,147.0,52958,0,0,0,0,0,0
52958,Mhow Ratlam Fast Passenger,Pass,WR,MHOW,Mhow,RTM,RATLAM JN,05:45:00,10:00:00,4.0,15.0,147.0,52957,0,0,0,0,0,0
52959,Ratlam Mhow Fast Passenger,Pass,WR,RTM,RATLAM JN,MHOW,Mhow,20:00:00,00:20:00,4.0,20.0,147.0,52958,0,0,0,0,0,0
52960,Mhow Ratlam Fast Passenger,Pass,WR,MHOW,Mhow,RTM,RATLAM JN,15:20:00,19:30:00,4.0,10.0,147.0,52961,0,0,0,0,0,0
52961,Ratlam Mhow Fast Passenger,Pass,WR,RTM,RATLAM JN,MHOW,Mhow,15:20:00,20:05:00,4.0,45.0,147.0,52962,0,0,0,0,0,0
52962,Mhow Ratlam Fast Passenger,Pass,WR,MHOW,Mhow,RTM,RATLAM JN,07:20:00,12:05:00,4.0,45.0,147.0,52961,1,0,0,0,0,0
52963,Ratlam Mhow Fast Passenger,Pass,WR,RTM,RATLAM JN,MHOW,Mhow,07:30:00,11:25:00,3.0,55.0,147.0,52962,0,0,0,0,0,0
52964,Mhow Ratlam Fast Passenger,Pass,WR,MHOW,Mhow,RTM,RATLAM JN,20:30:00,00:50:00,4.0,20.0,147.0,52965,0,0,0,0,0,0
52965,Ratlam Mhow Fast Passenger,Pass,WR,RTM,RATLAM JN,MHOW,Mhow,17:00:00,21:15:00,4.0,15.0,147.0,52966,1,0,0,0,0,0
52966,Mhow Ratlam Passenger,Pass,WR,MHOW,Mhow,RTM,RATLAM JN,12:25:00,16:20:00,3.0,55.0,147.0,52965,0,0,0,0,0,0
52967,Indore Mhow Fast Passenger,Pass,?,INDM,Indore Junction MG,MHOW,Mhow,06:35:00,07:45:00,1.0,10.0,29.0,52968,0,0,0,0,0,0
52968,Mhow Indore Fast Passenger,Pass,WR,MHOW,Mhow,INDM,Indore Junction MG,05:15:00,06:05:00,0.0,50.0,29.0,52967,0,0,0,0,0,0
52969,Ujjain Fatehabad Passenger,Pass,WR,UJN,UJJAIN JN,FTD,Fatehabad Chowk Junction,16:50:00,17:30:00,0.0,40.0,23.0,52970,0,0,0,0,0,0
52970,Fatehabad Chowk Ujjain Passenger,Pass,WR,FTD,Fatehabad Chowk Junction,UJN,UJJAIN JN,18:00:00,18:40:00,0.0,40.0,23.0,52969,0,0,0,0,0,0
52971,Ujjain Mhow Passenger,Pass,WR,UJN,UJJAIN JN,MHOW,Mhow,06:20:00,09:30:00,3.0,10.0,91.0,52972,0,0,0,0,0,0
52972,Mhow Ujjain Passenger,Pass,WR,MHOW,Mhow,UJN,UJJAIN JN,18:25:00,21:15:00,2.0,50.0,91.0,52971,0,0,0,0,0,0
52973,Ratlam Akola Passenger,Pass,WR,RTM,RATLAM JN,AK,AKOLA JN,22:30:00,16:00:00,17.0,30.0,431.0,52974,1,0,0,0,0,0
52975,Ratlam Akola Passenger,Pass,WR,RTM,RATLAM JN,AK,AKOLA JN,06:00:00,22:30:00,16.0,30.0,431.0,52974,1,0,0,0,0,0
52976,Akola Ratlam Fast Pass,Pass,WR,AK,AKOLA JN,RTM,RATLAM JN,13:00:00,04:25:00,15.0,25.0,431.0,52975,1,0,0,0,0,0
52977,Indore Mhow Fast Passenger,Pass,WR,INDM,Indore Junction MG,MHOW,Mhow,11:25:00,12:15:00,0.0,50.0,29.0,,0,0,0,0,0,0
52978,Mhow-Indore Passenger,Pass,WR,MHOW,Mhow,INDB,INDORE JN BG,09:10:00,10:00:00,0.0,50.0,29.0,52979,0,0,0,0,0,0
52979,Indore Mhow Passenger,Pass,WR,INDB,INDORE JN BG,MHOW,Mhow,14:45:00,15:50:00,1.0,5.0,29.0,52978,0,0,0,0,0,0
52980,MHOW - INDM Passenger,Pass,WR,MHOW,Mhow,INDB,INDORE JN BG,13:30:00,14:25:00,0.0,55.0,29.0,52979,0,0,0,0,0,0
52981,Indore Mhow Fast Passenger,Pass,WR,INDB,INDORE JN BG,MHOW,Mhow,18:00:00,18:50:00,0.0,50.0,29.0,52982,0,0,0,0,0,0
52982,Mhow Indore MG Fast Passenger,Pass,WR,MHOW,Mhow,INDB,INDORE JN BG,16:20:00,17:10:00,0.0,50.0,29.0,52981,0,0,0,0,0,0
52983,Fatehabad Mhow Passenger,Pass,WR,FTD,Fatehabad Chowk Junction,MHOW,Mhow,15:40:00,18:10:00,2.0,30.0,68.0,52984,0,0,0,0,0,0
14202,Rai Bareli Jaunpur Express,Exp,NR,RBL,RAE BARELI JN,JNU,JAUNPUR JN,06:40:00,12:05:00,5.0,25.0,203.0,14201,0,0,0,0,0,0
15632-Slip,Guwahati Barmer Express Slip,Exp,NFR,GHY,GUWAHATI,BKN,BIKANER JN,10:45:00,07:00:00,44.0,15.0,2333.0,,1,1,1,0,0,0
18508,AMRITSAR - VISAKHAPATNAM Hirakud Exp,Exp,ECoR,ASR,AMRITSAR JN,VSKP,VISHAKAPATNAM,23:45:00,23:50:00,48.0,5.0,2574.0,18507,1,1,1,0,0,0
25631,Bikaner Guwahati Express,Exp,NFR,BKN,BIKANER JN,GHY,GUWAHATI,23:45:00,23:15:00,47.0,30.0,2333.0,,1,1,0,0,0,0
52984,Mhow Fatehabad Fast Passenger,Pass,?,MHOW,Mhow,FTD,Fatehabad Chowk Junction,13:10:00,15:20:00,2.0,10.0,68.0,52983,0,0,0,0,0,0
52985,Indore Mg Mhow Passenger,Pass,WR,INDB,INDORE JN BG,MHOW,Mhow,20:50:00,21:45:00,0.0,55.0,29.0,52986,0,0,0,0,0,0
52986,Mhow Indore MG Pass,Pass,WR,MHOW,Mhow,INDB,INDORE JN BG,19:20:00,20:10:00,0.0,50.0,29.0,52985,0,0,0,0,0,0
52987,Mhow Akola Fast Passenger,Pass,WR,MHOW,Mhow,AK,AKOLA JN,11:55:00,01:30:00,13.0,35.0,292.0,52988,1,0,0,0,0,0
52988,Akola Mhow Fast Passenger,Pass,WR,AK,AKOLA JN,MHOW,Mhow,23:05:00,11:50:00,12.0,45.0,292.0,52987,1,0,0,0,0,0
52989,Ujjain Mhow Passenger,Pass,WR,UJN,UJJAIN JN,MHOW,Mhow,19:40:00,22:45:00,3.0,5.0,91.0,52990,0,0,0,0,0,0
52990,Mhow Ujjain Passenger,Pass,WR,MHOW,Mhow,UJN,UJJAIN JN,06:50:00,10:05:00,3.0,15.0,91.0,52989,0,0,0,0,0,0
52991,Ujjain Khandwa Passenger,Pass,WR,UJN,UJJAIN JN,KNW,KHANDWA,13:35:00,21:30:00,7.0,55.0,204.0,52992,0,0,0,0,0,0
52992,Khandwa Ujjain Passenger Express,Pass,WR,KNW,KHANDWA,UJN,UJJAIN JN,06:45:00,13:15:00,6.0,30.0,204.0,52991,0,0,0,0,0,0
52993,Mhow Akola Passenger,Pass,WR,MHOW,Mhow,AK,AKOLA JN,20:50:00,09:00:00,12.0,10.0,292.0,52994,1,0,0,0,0,0
52994,Akola Mhow Passenger,Pass,WR,AK,AKOLA JN,MHOW,Mhow,19:00:00,06:20:00,11.0,20.0,292.0,52993,1,0,0,0,0,0
53001,Howrah Azimganj Passenger,Pass,ER,HWH,HOWRAH JN,AZ,AZIMGANJ JN,16:00:00,22:20:00,6.0,20.0,217.0,53002,0,0,0,0,0,0
53002,Azimganj Howrah Passenger,Pass,ER,AZ,AZIMGANJ JN,HWH,HOWRAH JN,20:40:00,03:50:00,7.0,10.0,217.0,53001,0,0,0,0,0,0
53003,Howrah Malda Town Fast Passenger,Pass,ER,HWH,HOWRAH JN,MLDT,MALDA TOWN,21:25:00,07:50:00,10.0,25.0,339.0,53004,1,0,0,0,0,0
53004,Malda Howrah Fast Passenger,Pass,ER,MLDT,MALDA TOWN,HWH,HOWRAH JN,17:15:00,04:30:00,11.0,15.0,339.0,53003,0,0,0,0,0,0
53006,Azimganj Katwa Passenger,Pass,ER,AZ,AZIMGANJ JN,KWAE,KATWA,03:30:00,05:19:00,1.0,49.0,73.0,,0,0,0,0,0,0
53007,Katwa Rampurhat Passenger,Pass,ER,KWAE,KATWA,RPH,RAMPUR HAT,08:55:00,13:55:00,5.0,0.0,134.0,53008,0,0,0,0,0,0
53008,Rampurhat Katwa Passenger,Pass,ER,RPH,RAMPUR HAT,KWAE,KATWA,08:50:00,14:25:00,5.0,35.0,134.0,53007,0,0,0,0,0,0
53010,Azimganj Katwa Passenger,Pass,ER,AZ,AZIMGANJ JN,KWAE,KATWA,05:00:00,07:15:00,2.0,15.0,73.0,,0,0,0,0,0,0
53012,Azimganj Katwa Passenger,Pass,ER,AZ,AZIMGANJ JN,KWAE,KATWA,07:15:00,09:38:00,2.0,23.0,73.0,,0,0,0,0,0,0
53014,Azimganj Katwa Passenger,Pass,ER,AZ,AZIMGANJ JN,KWAE,KATWA,08:50:00,10:57:00,2.0,7.0,73.0,,0,0,0,0,0,0
53016,Azimganj Katwa Passenger,Pass,ER,AZ,AZIMGANJ JN,KWAE,KATWA,14:20:00,16:40:00,2.0,20.0,73.0,53017,0,0,0,0,0,0
53017,Katwa Azimganj Passenger,Pass,ER,KWAE,KATWA,AZ,AZIMGANJ JN,19:20:00,21:40:00,2.0,20.0,73.0,53018,0,0,0,0,0,0
53018,Azimganj Katwa Passenger,Pass,ER,AZ,AZIMGANJ JN,KWAE,KATWA,15:15:00,17:45:00,2.0,30.0,73.0,53017,0,0,0,0,0,0
53022,Bhagalpur Azimganj Passenger,Pass,ER,BGP,BHAGALPUR,AZ,AZIMGANJ JN,11:40:00,19:45:00,8.0,5.0,226.0,53021,0,0,0,0,0,0
53035,Azimganj Barharwa Passenger,Pass,ER,AZ,AZIMGANJ JN,BHW,BARHARWA JN,21:20:00,00:50:00,3.0,30.0,94.0,53036,0,0,0,0,0,0
53043,Howrah-Rajgir Fast Passenger,Pass,ER,HWH,HOWRAH JN,RGD,Rajgir,11:10:00,08:50:00,21.0,40.0,651.0,53044,0,0,0,0,0,0
53044,Rajgir-Howrah Fast Passenger,Pass,ER,RGD,Rajgir,HWH,HOWRAH JN,12:40:00,12:10:00,23.0,30.0,676.0,53043,0,0,0,0,0,0
53045,Mayurakshi Fast Passenger,Pass,ER,HWH,HOWRAH JN,RPH,RAMPUR HAT,16:25:00,22:15:00,5.0,50.0,288.0,53046,0,0,0,0,0,0
